name,type,latitude,longitude
Florida Highway Patrol Station,police,28.3300124,-82.5495196
Florida Highway Patrol Station,police,27.3197611,-81.3665325
Polk County Sheriff's Office Northwest District Substation,police,28.0971114,-81.9709944
Polk County Sheriff's Office Northeast District Substation,police,28.029994,-81.7714161
Polk County Sheriff's Office Main,police,27.8986764,-81.8437476
Polk County Sheriff's Office Training,police,27.9291351,-81.8214135
Polk County Sheriff's Office,police,27.960342,-81.8757875
Clearwater Police Department Old Clearwater Bay Patrol Office,police,27.9796717,-82.7975974
Clearwater Police Department Bicycle Team Patrol Office,police,27.9648135,-82.7808709
Belleair Police Department,police,27.9349029,-82.8041956
Clearwater Police Department Wood Valley Community Substation,police,27.9762921,-82.721314
Clearwater Police Department South Greenwood Patrol Office,police,27.9428114,-82.791799
Clearwater Police Department North Greenwood Patrol Office,police,27.9792795,-82.7920265
Monroe County Sheriff's Office Spottswood Substation,police,24.978714,-80.5505367
Monroe County Sheriff's Office Upper Keys,police,24.980224,-80.5501611
Monroe County Sheriff's Office Communications Division,police,24.7098587,-81.0986013
Monroe County Sheriff's Office Islamorada Substation,police,24.9606467,-80.5676932
Florida Highway Patrol Station,police,26.155278,-81.671262
Sarasota County Sheriff's Office,police,27.3358752,-82.5307286
Cape Coral Police Department,police,26.6310603,-81.9606629
Collier County Sheriff's Office East Naples Substation District 3,police,26.0906841,-81.7322784
Collier County Sheriff's Office Golden Gate Estates Substation District 4,police,26.2925338,-81.5841643
Haines City Police Department,police,28.10664,-81.62731
Plant City Police Department,police,28.0109398,-82.1225
Lee County Sheriff's Office Delta South District,police,26.3297409,-81.804317
Center Hill City Police Department,police,28.6481972,-81.9971297
Manatee County Sheriff's Office Mounted,police,27.4767677,-82.4557195
Lee County Sheriff's Posse,police,26.7170874,-81.7780885
Lee County Sheriff's Office,police,26.6419578,-81.8709365
Hernando County Sheriff's Office Substation,police,28.4915676,-82.5942278
Polk County Sheriff's Office Community Policing Unit Eaton Park,police,28.0072963,-81.8995157
Bartow Police Department,police,27.8986356,-81.8429782
Naples Police Department,police,26.1518212,-81.7901273
Dade City Police Department,police,28.3634964,-82.1863835
US Marshals Service,police,26.637155,-81.8797543
US Marshals Service,police,26.6434067,-81.8712888
Lake Alfred Police Department,police,28.09295,-81.72822
Manatee County Sheriff's Office,police,27.5165722,-82.573128
Polk County Sheriff's Office,police,27.9605204,-81.7260856
Sarasota Police Department Substation,police,27.3544616,-82.5382958
Sarasota Police Department Substation,police,27.3594186,-82.5348611
Glades County Sheriff's Office,police,26.8398462,-81.1221382
Polk County Sheriff's Office Community Policing Unit,police,28.0427045,-81.9900904
Eagle Lake Police Department,police,27.97705,-81.75416
Brooksville Police Department Substation,police,28.5507958,-82.3791186
Sarasota Police Department Substation,police,27.3424867,-82.5341283
Palmetto Police Department,police,27.5198477,-82.5750859
Hernando County Sheriff's Office South Brooksville Substation,police,28.5428592,-82.3796818
Fort Myers Police Department,police,26.6395205,-81.8682054
Lakeland Police Department,police,28.0488595,-81.9534036
Hendry County Sheriff's Office East District,police,26.7547162,-80.9467076
Longboat Key Police Department,police,27.411817,-82.6579872
Lee County Port Authority Police Department,police,26.5280713,-81.7566141
Sumter County Sheriff's Office Wildwood Station,police,28.8601624,-82.0404333
Hernando County Sheriff's Office Eastside Substation,police,28.5071203,-82.1793056
Indian Shores Police Department,police,27.8478929,-82.8424689
Frostproof Police Department,police,27.7460743,-81.5277596
Brooksville Police Department,police,28.5565559,-82.388099
Hernando County Sheriff's Office,police,28.4876934,-82.6501187
Hillsborough County Sheriff's Office District 2 Office,police,27.9643304,-82.3359665
Lakeland Police Department,police,28.0364514,-81.9552997
Sarasota County Sheriff's Office Warrants and North County Jail,police,27.3363348,-82.5297176
Collier County Sheriff's Office,police,26.1285257,-81.7635615
Collier County Sheriff's Office Special Operations,police,26.1398849,-81.7677106
Monroe County Sheriff's Office Cudjoe Key Freeman Substation,police,24.6643569,-81.5063407
Clewiston Police Department,police,26.7525989,-80.9353301
Hillsborough County Sheriff's Office Work Release Center,police,27.9599628,-82.373667
Highlands County Sheriff's Office,police,27.4932946,-81.4363073
Saint Petersburg Police Department Recruiting,police,27.7422374,-82.6104171
Haines City Police Department,police,28.11945,-81.62243
Haines City Police Department,police,28.1144072,-81.6405724
Fort Meade Police Department,police,27.7530395,-81.80234
Charlotte County Sheriff's Office - District 1,police,26.9216306,-82.312619
Collier County Sheriff's Office North Naples Substation District 1,police,26.2506699,-81.8057825
Sumter County Sheriff's Office Lake Panasoffkee Station,police,28.7860922,-82.128783
Dundee Police Department,police,28.0224,-81.61971
Lakeland Police Department,police,28.02701,-81.96885
Polk County Sheriff's Office Community Policing Unit Loughman,police,28.2435383,-81.5599501
Lakeland Police Department,police,28.0286691,-81.9630546
Gulfport Police Department,police,27.7464409,-82.7057011
Sarasota County Sheriff's Office,police,27.1315018,-82.4547626
Seminole Police Department,police,27.9929301,-82.3720089
Hernando County Sheriff's Office,police,28.547885,-82.4204401
Bowling Green Police Department,police,27.6379946,-81.8235248
Holmes Beach Police Department,police,27.5097651,-82.7140616
Key Colony Beach Police Department,police,24.7214235,-81.0182024
Hillsborough County Sheriff's Office District 4 Office,police,27.7146764,-82.3892669
Charlotte County Sheriff's Office - Corrections,police,26.9151841,-82.0068076
Punta Gorda Police Department,police,26.9257392,-82.0466861
Charlotte County Sheriff's Office - Mid County,police,26.9841514,-82.0990841
Charlotte County Sheriff's Office Community Policing Crime Prevention Office,police,27.010081,-82.1445241
Lee County Sheriff's Office,police,26.7500839,-82.2609964
Manatee County Sheriff's Office - Anna Maria Substation,police,27.5271019,-82.7361012
Major Terry Branscome Training Center,police,26.9191776,-82.0243934
Lake Placid Police Department,police,27.2974235,-81.3643332
Hardee County Sheriff's Office,police,27.543489,-81.8023495
Pasco County Sheriff's Office Records,police,28.3609713,-82.198797
Hernando County Sheriff's Office Masaryktown Substation,police,28.4416382,-82.4571308
Polk County Sheriff's Office Community Policing Unit Cypress Gardens,police,27.9988776,-81.6896262
Florida Department of Law Enforcement Brooksville Field Office,police,28.543153,-82.411306
Federal Bureau of Investigation,police,28.0404585,-81.9550782
Broward County Law Enforcement,police,26.0698937,-80.1434127
Hillsborough County Criminal Center,police,28.0171199,-82.1209569
North Palm Beach Police Department,police,26.8126082,-80.0564503
Chiefland Police Department,police,29.4788889,-82.8591667
Lee County Sheriff's Office Community Programs Unit,police,26.633281,-81.8104303
Lee County Sheriff's Office Core Division,police,26.6340665,-81.8096661
Levy County Sheriff's Office - Civil,police,29.4457186,-82.6363232
Hillsborough County Sheriff's Office Community Substation Sun City Center,police,27.7157945,-82.352431
Hillsborough County Sheriff's Office Community Substation Wimauma,police,27.7186524,-82.3149435
Hillsborough County Sheriff's Office Community Substation Ruskin,police,27.7204976,-82.4486124
Lee County Sheriff's Office Corrections Bureau Jail,police,26.6411974,-81.8705395
Lee County Sheriff's Office Stockade,police,26.6332954,-81.8100387
Lee County Sheriff's Office Bonita Community Policing Annex,police,26.3407551,-81.7782754
Lee County Sheriff's Office Dunbar Community Policing Annex,police,26.6414453,-81.8370177
Palatka Police Department,police,29.6483333,-81.6436111
Lighthouse Point Police Department,police,26.276691,-80.0937617
Miami Beach Hebrew Home for the Aged,social_facility,25.7722222,-80.1341667
7-Eleven,fuel,27.9426549,-82.4015333
Marathon,fuel,27.9417157,-82.3852158
Sam's Club,fuel,30.4391021,-86.6391664
Walgreens,pharmacy,27.53005,-82.502886
Sunoco,fuel,29.6351629,-82.6894333
CVS Pharmacy,pharmacy,29.1724457,-82.1398184
Speedway,fuel,28.597078,-81.2239629
Shell,fuel,28.5971652,-81.2442893
7-Eleven,fuel,28.5978274,-81.2442603
Citgo,fuel,28.5398602,-81.2437638
Mobil,fuel,28.538956,-81.2436337
Sunoco,fuel,28.5387706,-81.2444942
7-Eleven,fuel,28.569584,-81.2453322
Shell,fuel,27.6002061,-80.8216555
Mary Esther FD,fire_station,30.412473,-86.6637329
CVS Pharmacy,pharmacy,28.6564817,-81.1797659
CVS Pharmacy,pharmacy,30.4552727,-86.6376679
Citgo,fuel,28.0724104,-82.4265445
7-Eleven,fuel,28.4424431,-81.4268343
CVS Pharmacy,pharmacy,28.0320879,-82.4156309
CVS Pharmacy,pharmacy,28.0330571,-82.3927799
CVS Pharmacy,pharmacy,27.9588165,-82.7242692
Walgreens,pharmacy,25.6258148,-80.4474929
Fire Station No. 7,fire_station,27.8353711,-82.6464755
Walgreens,pharmacy,28.0331117,-82.3940882
CVS Pharmacy,pharmacy,27.805654,-82.636784
Walgreens,pharmacy,28.4303212,-81.4482863
CVS Pharmacy,pharmacy,28.5173095,-81.4822833
Shell,fuel,25.7785075,-80.2643227
Speedway,fuel,26.4394969,-82.0797345
Citgo,fuel,29.4661285,-81.2577835
Chevron,fuel,29.4754445,-81.1816305
Mobil,fuel,28.3313886,-82.5476543
7-Eleven,fuel,29.4032064,-81.1475452
Walgreens,pharmacy,26.1893619,-80.1384347
Naval Air Station Jacksonville,fire_station,30.2344891,-81.6765044
Marathon,fuel,25.7748051,-80.1379873
Shell,fuel,25.7747419,-80.136871
Walgreens,pharmacy,28.1972695,-81.2934852
Walgreens,pharmacy,28.5835797,-81.2085262
Mobil,fuel,29.4266533,-81.2232114
RaceTrac,fuel,30.0712115,-81.8648252
Clay County Sheriff's Office,police,30.1030305,-81.8324841
Fire Station 19,fire_station,26.9366339,-80.1345274
CVS Pharmacy,pharmacy,25.8120652,-80.3700018
Walgreens,pharmacy,25.8123936,-80.352778
Chevron,fuel,28.4728681,-81.4004065
Exxon,fuel,25.8265816,-80.3703476
BP,fuel,25.8119521,-80.354016
BP,fuel,29.4040003,-81.1607347
Shell,fuel,28.3582445,-82.2042254
Marathon,fuel,28.423896,-82.190289
7-Eleven,fuel,28.1579999,-80.6726459
Walgreens,pharmacy,27.366788,-82.5521692
CVS Pharmacy,pharmacy,27.367646,-82.5522825
Speedway,fuel,27.3894123,-82.5106654
CVS Pharmacy,pharmacy,26.0070337,-80.2945728
Marathon,fuel,28.068803,-82.4265214
Hess,fuel,28.0695526,-82.4432263
Extra Care Pharmacy,pharmacy,28.0684317,-82.4363619
7-Eleven,fuel,27.4185673,-82.547073
BP,fuel,28.0548582,-82.3683779
Chevron,fuel,28.0547564,-82.3690297
CVS Pharmacy,pharmacy,28.0551393,-82.3943957
CVS Pharmacy,pharmacy,24.6703689,-81.3571959
7-Eleven,fuel,26.8034577,-80.0555717
Mobil,fuel,27.7189762,-82.6758772
CVS Pharmacy,pharmacy,27.719781,-82.680685
Fire Station 17,fire_station,28.4938056,-81.4214162
Walgreens,pharmacy,24.6703893,-81.3578507
Marathon,fuel,28.0826557,-82.4128681
Mobil,fuel,28.2660227,-80.7374257
CVS Pharmacy,pharmacy,25.7905081,-80.1309575
7-Eleven,fuel,28.1508142,-82.4930135
Panama City Beach Fire Department Station 1,fire_station,30.2304491,-85.8902278
Shell,fuel,28.0803394,-82.3288563
Bert Martin's Champions for Children Emergency Department & Trauma Center,hospital,28.523603,-81.379675
Woodville Volunteer Fire Deprtment Station #13,fire_station,30.321139,-84.253119
Chevron,fuel,28.5851303,-81.5250569
Chevron,fuel,28.5508156,-81.5723767
Chevron,fuel,28.6259092,-81.4270567
7-Eleven,fuel,28.4991924,-81.5873888
Chevron,fuel,28.4218326,-81.3719429
Chevron,fuel,28.5522671,-81.4415198
Chevron,fuel,28.6188799,-81.4146487
Chevron,fuel,28.6659703,-81.4850591
Chevron,fuel,28.617893,-81.4393173
Chevron,fuel,28.5309008,-81.3762904
Chevron,fuel,28.578169,-81.4545088
Chevron,fuel,28.5040973,-81.3965753
Chevron,fuel,28.4505353,-81.3631879
Chevron,fuel,28.5538153,-81.1059196
Chevron,fuel,28.5171118,-81.4829885
Chevron,fuel,28.6054697,-81.384739
Chevron,fuel,28.5569459,-81.3647131
Chevron,fuel,28.4724355,-81.3841356
Chevron,fuel,28.7072271,-81.4681561
Chevron,fuel,28.5542268,-81.2781049
Chevron,fuel,28.4949835,-81.4006873
Chevron,fuel,28.5649029,-81.1735784
Chevron,fuel,28.5390313,-81.3479681
Chevron,fuel,28.5644337,-81.2445789
Chevron,fuel,28.5002263,-81.3971534
Chevron,fuel,28.4865512,-81.4078035
GasKwick,fuel,28.0541,-82.4425829
Tom Thumb,fuel,30.7108989,-86.5707307
Tom Thumb,fuel,24.7159105,-81.0752852
Walgreens,pharmacy,25.8832941,-80.2114671
Walgreens,pharmacy,25.8833351,-80.2438333
